Year,State,State_code,State_Minimum_Wage,State_Minimum_Wage_2020_Dollars,Federal_Minimum_Wage,Federal_Minimum_Wage_2020_Dollars,Effective_Minimum_Wage,Effective_Minimum_Wage_2020_Dollars
2006,Wyoming,WY,5.15,6.61,5.15,6.61,5.15,6.61
2007,Alabama,AL,0,0,5.15,6.42,5.15,6.42
2007,Alaska,AK,7.15,8.92,5.15,6.42,7.15,8.92
2007,Arizona,AZ,6.75,8.42,5.15,6.42,6.75,8.42
2007,Arkansas,AR,6.25,7.8,5.15,6.42,6.25,7.8
2007,California,CA,7.5,9.36,5.15,6.42,7.5,9.36
2007,Colorado,CO,6.85,8.55,5.15,6.42,6.85,8.55
2007,Connecticut,CT,7.65,9.54,5.15,6.42,7.65,9.54
2007,Delaware,DE,6.65,8.3,5.15,6.42,6.65,8.3
2007,District of Columbia,DC,7,8.73,5.15,6.42,7,8.73
2007,Florida,FL,6.67,8.32,5.15,6.42,6.67,8.32
2007,Georgia,GA,5.15,6.42,5.15,6.42,5.15,6.42
2007,Guam,None,5.15,6.42,5.15,6.42,5.15,6.42
2007,Hawaii,HI,7.25,9.04,5.15,6.42,7.25,9.04
2007,Idaho,ID,5.15,6.42,5.15,6.42,5.15,6.42
2007,Illinois,IL,7.5,9.36,5.15,6.42,7.5,9.36
2007,Indiana,IN,5.15,6.42,5.15,6.42,5.15,6.42
2007,Iowa,IA,5.15,6.42,5.15,6.42,5.15,6.42
2007,Kansas,KS,2.65,3.31,5.15,6.42,5.15,6.42
2007,Kentucky,KY,5.15,6.42,5.15,6.42,5.15,6.42
2007,Louisiana,LA,0,0,5.15,6.42,5.15,6.42
2007,Maine,ME,6.75,8.42,5.15,6.42,6.75,8.42
2007,Maryland,MD,6.15,7.67,5.15,6.42,6.15,7.67
2007,Massachusetts,MA,7.5,9.36,5.15,6.42,7.5,9.36
2007,Michigan,MI,6.95,8.67,5.15,6.42,6.95,8.67
2007,Minnesota,MN,5.25,6.55,5.15,6.42,5.25,6.55
2007,Mississippi,MS,0,0,5.15,6.42,5.15,6.42
2007,Missouri,MO,6.5,8.11,5.15,6.42,6.5,8.11
2007,Montana,MT,4,4.99,5.15,6.42,5.15,6.42
2007,Nebraska,NE,5.15,6.42,5.15,6.42,5.15,6.42
2007,Nevada,NV,6.15,7.67,5.15,6.42,6.15,7.67
2007,New Hampshire,NH,5.15,6.42,5.15,6.42,5.15,6.42
2007,New Jersey,NJ,7.15,8.92,5.15,6.42,7.15,8.92
2007,New Mexico,NM,5.15,6.42,5.15,6.42,5.15,6.42
2007,New York,NY,7.15,8.92,5.15,6.42,7.15,8.92
2007,North Carolina,NC,6.15,7.67,5.15,6.42,6.15,7.67
2007,North Dakota,ND,5.15,6.42,5.15,6.42,5.15,6.42
2007,Ohio,OH,6.85,8.55,5.15,6.42,6.85,8.55
2007,Oklahoma,OK,2,2.5,5.15,6.42,5.15,6.42
2007,Oregon,OR,7.8,9.73,5.15,6.42,7.8,9.73
2007,Pennsylvania,PA,6.25,7.8,5.15,6.42,6.25,7.8
2007,Puerto Rico,None,3.61,4.5,5.15,6.42,5.15,6.42
2007,Rhode Island,RI,7.4,9.23,5.15,6.42,7.4,9.23
2007,South Carolina,SC,0,0,5.15,6.42,5.15,6.42
2007,South Dakota,SD,5.15,6.42,5.15,6.42,5.15,6.42
2007,Tennessee,TN,0,0,5.15,6.42,5.15,6.42
2007,Texas,TX,5.15,6.42,5.15,6.42,5.15,6.42
2007,U.S. Virgin Islands,None,4.3,5.36,5.15,6.42,5.15,6.42
2007,Utah,UT,5.15,6.42,5.15,6.42,5.15,6.42
2007,Vermont,VT,7.53,9.39,5.15,6.42,7.53,9.39
2007,Virginia,VA,5.15,6.42,5.15,6.42,5.15,6.42
2007,Washington,WA,7.93,9.89,5.15,6.42,7.93,9.89
2007,West Virginia,WV,5.85,7.3,5.15,6.42,5.85,7.3
2007,Wisconsin,WI,6.5,8.11,5.15,6.42,6.5,8.11
2007,Wyoming,WY,5.15,6.42,5.15,6.42,5.15,6.42
2008,Alabama,AL,0,0,5.85,7.03,5.85,7.03
2008,Alaska,AK,7.15,8.59,5.85,7.03,7.15,8.59
2008,Arizona,AZ,6.9,8.29,5.85,7.03,6.9,8.29
2008,Arkansas,AR,6.25,7.51,5.85,7.03,6.25,7.51
2008,California,CA,8,9.61,5.85,7.03,8,9.61
2008,Colorado,CO,7.02,8.43,5.85,7.03,7.02,8.43
2008,Connecticut,CT,7.65,9.19,5.85,7.03,7.65,9.19
2008,Delaware,DE,7.15,8.59,5.85,7.03,7.15,8.59
2008,District of Columbia,DC,7,8.41,5.85,7.03,7,8.41
2008,Florida,FL,6.79,8.16,5.85,7.03,6.79,8.16
2008,Georgia,GA,5.15,6.19,5.85,7.03,5.85,7.03
2008,Guam,None,5.85,7.03,5.85,7.03,5.85,7.03
2008,Hawaii,HI,7.25,8.71,5.85,7.03,7.25,8.71
2008,Idaho,ID,5.85,7.03,5.85,7.03,5.85,7.03
2008,Illinois,IL,7.75,9.31,5.85,7.03,7.75,9.31
2008,Indiana,IN,5.85,7.03,5.85,7.03,5.85,7.03
2008,Iowa,IA,7.25,8.71,5.85,7.03,7.25,8.71
2008,Kansas,KS,2.65,3.18,5.85,7.03,5.85,7.03
2008,Kentucky,KY,5.85,7.03,5.85,7.03,5.85,7.03
2008,Louisiana,LA,0,0,5.85,7.03,5.85,7.03
2008,Maine,ME,7,8.41,5.85,7.03,7,8.41
2008,Maryland,MD,6.15,7.39,5.85,7.03,6.15,7.39
2008,Massachusetts,MA,8,9.61,5.85,7.03,8,9.61
2008,Michigan,MI,7.15,8.59,5.85,7.03,7.15,8.59
2008,Minnesota,MN,5.25,6.31,5.85,7.03,5.85,7.03
2008,Mississippi,MS,0,0,5.85,7.03,5.85,7.03
2008,Missouri,MO,6.65,7.99,5.85,7.03,6.65,7.99
2008,Montana,MT,4,4.81,5.85,7.03,5.85,7.03
2008,Nebraska,NE,5.85,7.03,5.85,7.03,5.85,7.03
2008,Nevada,NV,6.33,7.6,5.85,7.03,6.33,7.6
2008,New Hampshire,NH,6.5,7.81,5.85,7.03,6.5,7.81
2008,New Jersey,NJ,7.15,8.59,5.85,7.03,7.15,8.59
2008,New Mexico,NM,6.5,7.81,5.85,7.03,6.5,7.81
2008,New York,NY,7.15,8.59,5.85,7.03,7.15,8.59
2008,North Carolina,NC,6.15,7.39,5.85,7.03,6.15,7.39
2008,North Dakota,ND,5.85,7.03,5.85,7.03,5.85,7.03
2008,Ohio,OH,7,8.41,5.85,7.03,7,8.41
2008,Oklahoma,OK,2,2.4,5.85,7.03,5.85,7.03
2008,Oregon,OR,7.95,9.55,5.85,7.03,7.95,9.55
2008,Pennsylvania,PA,7.15,8.59,5.85,7.03,7.15,8.59
2008,Puerto Rico,None,3.61,4.34,5.85,7.03,5.85,7.03
2008,Rhode Island,RI,7.4,8.89,5.85,7.03,7.4,8.89
2008,South Carolina,SC,0,0,5.85,7.03,5.85,7.03
2008,South Dakota,SD,5.85,7.03,5.85,7.03,5.85,7.03
2008,Tennessee,TN,0,0,5.85,7.03,5.85,7.03
2008,Texas,TX,5.85,7.03,5.85,7.03,5.85,7.03
2008,U.S. Virgin Islands,None,4.3,5.17,5.85,7.03,5.85,7.03
2008,Utah,UT,5.85,7.03,5.85,7.03,5.85,7.03
2008,Vermont,VT,7.68,9.23,5.85,7.03,7.68,9.23
2008,Virginia,VA,5.85,7.03,5.85,7.03,5.85,7.03
2008,Washington,WA,8.07,9.7,5.85,7.03,8.07,9.7
2008,West Virginia,WV,6.55,7.87,5.85,7.03,6.55,7.87
2008,Wisconsin,WI,6.5,7.81,5.85,7.03,6.5,7.81
2008,Wyoming,WY,5.15,6.19,5.85,7.03,5.85,7.03
2009,Alabama,AL,0,0,6.55,7.9,6.55,7.9
2009,Alaska,AK,7.15,8.62,6.55,7.9,7.15,8.62
2009,Arizona,AZ,7.25,8.74,6.55,7.9,7.25,8.74
2009,Arkansas,AR,6.25,7.54,6.55,7.9,6.55,7.9
2009,California,CA,8,9.65,6.55,7.9,8,9.65
2009,Colorado,CO,7.28,8.78,6.55,7.9,7.28,8.78
2009,Connecticut,CT,8,9.65,6.55,7.9,8,9.65
2009,Delaware,DE,7.15,8.62,6.55,7.9,7.15,8.62
2009,District of Columbia,DC,7.55,9.1,6.55,7.9,7.55,9.1
2009,Florida,FL,7.21,8.69,6.55,7.9,7.21,8.69
2009,Georgia,GA,5.15,6.21,6.55,7.9,6.55,7.9
2009,Guam,None,5.85,7.05,6.55,7.9,6.55,7.9
2009,Hawaii,HI,7.25,8.74,6.55,7.9,7.25,8.74
2009,Idaho,ID,6.55,7.9,6.55,7.9,6.55,7.9
2009,Illinois,IL,8,9.65,6.55,7.9,8,9.65
2009,Indiana,IN,6.55,7.9,6.55,7.9,6.55,7.9
2009,Iowa,IA,7.25,8.74,6.55,7.9,7.25,8.74
2009,Kansas,KS,2.65,3.2,6.55,7.9,6.55,7.9
2009,Kentucky,KY,6.55,7.9,6.55,7.9,6.55,7.9
2009,Louisiana,LA,0,0,6.55,7.9,6.55,7.9
2009,Maine,ME,7.25,8.74,6.55,7.9,7.25,8.74
2009,Maryland,MD,6.55,7.9,6.55,7.9,6.55,7.9
2009,Massachusetts,MA,8,9.65,6.55,7.9,8,9.65
2009,Michigan,MI,7.4,8.92,6.55,7.9,7.4,8.92
2009,Minnesota,MN,5.25,6.33,6.55,7.9,6.55,7.9
2009,Mississippi,MS,0,0,6.55,7.9,6.55,7.9
2009,Missouri,MO,7.05,8.5,6.55,7.9,7.05,8.5
2009,Montana,MT,4,4.82,6.55,7.9,6.55,7.9
2009,Nebraska,NE,6.55,7.9,6.55,7.9,6.55,7.9
2009,Nevada,NV,6.55,7.9,6.55,7.9,6.55,7.9
2009,New Hampshire,NH,7.25,8.74,6.55,7.9,7.25,8.74
2009,New Jersey,NJ,7.15,8.62,6.55,7.9,7.15,8.62
2009,New Mexico,NM,7.5,9.04,6.55,7.9,7.5,9.04
2009,New York,NY,7.15,8.62,6.55,7.9,7.15,8.62
2009,North Carolina,NC,6.55,7.9,6.55,7.9,6.55,7.9
2009,North Dakota,ND,6.55,7.9,6.55,7.9,6.55,7.9
2009,Ohio,OH,7.3,8.8,6.55,7.9,7.3,8.8
2009,Oklahoma,OK,2,2.41,6.55,7.9,6.55,7.9
2009,Oregon,OR,8.4,10.13,6.55,7.9,8.4,10.13
2009,Pennsylvania,PA,7.15,8.62,6.55,7.9,7.15,8.62
2009,Puerto Rico,None,4.1,4.94,6.55,7.9,6.55,7.9
2009,Rhode Island,RI,7.4,8.92,6.55,7.9,7.4,8.92
2009,South Carolina,SC,0,0,6.55,7.9,6.55,7.9
2009,South Dakota,SD,6.55,7.9,6.55,7.9,6.55,7.9
2009,Tennessee,TN,0,0,6.55,7.9,6.55,7.9
2009,Texas,TX,6.55,7.9,6.55,7.9,6.55,7.9
2009,U.S. Virgin Islands,None,4.3,5.18,6.55,7.9,6.55,7.9
2009,Utah,UT,6.55,7.9,6.55,7.9,6.55,7.9
2009,Vermont,VT,8.06,9.72,6.55,7.9,8.06,9.72
2009,Virginia,VA,6.55,7.9,6.55,7.9,6.55,7.9
2009,Washington,WA,8.55,10.31,6.55,7.9,8.55,10.31
2009,West Virginia,WV,7.25,8.74,6.55,7.9,7.25,8.74
2009,Wisconsin,WI,6.5,7.84,6.55,7.9,6.55,7.9
2009,Wyoming,WY,5.15,6.21,6.55,7.9,6.55,7.9
2010,Alabama,AL,0,0,7.25,8.6,7.25,8.6
2010,Alaska,AK,7.75,9.19,7.25,8.6,7.75,9.19
2010,Arizona,AZ,7.25,8.6,7.25,8.6,7.25,8.6
2010,Arkansas,AR,6.25,7.41,7.25,8.6,7.25,8.6
2010,California,CA,8,9.49,7.25,8.6,8,9.49
2010,Colorado,CO,7.24,8.59,7.25,8.6,7.25,8.6
2010,Connecticut,CT,8.25,9.79,7.25,8.6,8.25,9.79
2010,Delaware,DE,7.25,8.6,7.25,8.6,7.25,8.6
2010,District of Columbia,DC,8.25,9.79,7.25,8.6,8.25,9.79
2010,Florida,FL,7.25,8.6,7.25,8.6,7.25,8.6
2010,Georgia,GA,5.15,6.11,7.25,8.6,7.25,8.6
2010,Guam,None,7.25,8.6,7.25,8.6,7.25,8.6
2010,Hawaii,HI,7.25,8.6,7.25,8.6,7.25,8.6
2010,Idaho,ID,7.25,8.6,7.25,8.6,7.25,8.6
2010,Illinois,IL,8.25,9.79,7.25,8.6,8.25,9.79
2010,Indiana,IN,7.25,8.6,7.25,8.6,7.25,8.6
2010,Iowa,IA,7.25,8.6,7.25,8.6,7.25,8.6
2010,Kansas,KS,7.25,8.6,7.25,8.6,7.25,8.6
2010,Kentucky,KY,7.25,8.6,7.25,8.6,7.25,8.6
2010,Louisiana,LA,0,0,7.25,8.6,7.25,8.6
2010,Maine,ME,7.5,8.9,7.25,8.6,7.5,8.9
2010,Maryland,MD,7.25,8.6,7.25,8.6,7.25,8.6
2010,Massachusetts,MA,8,9.49,7.25,8.6,8,9.49
2010,Michigan,MI,7.4,8.78,7.25,8.6,7.4,8.78
2010,Minnesota,MN,5.25,6.23,7.25,8.6,7.25,8.6
2010,Mississippi,MS,0,0,7.25,8.6,7.25,8.6
2010,Missouri,MO,7.25,8.6,7.25,8.6,7.25,8.6
2010,Montana,MT,4,4.74,7.25,8.6,7.25,8.6
2010,Nebraska,NE,7.25,8.6,7.25,8.6,7.25,8.6
2010,Nevada,NV,6.55,7.77,7.25,8.6,7.25,8.6
2010,New Hampshire,NH,7.25,8.6,7.25,8.6,7.25,8.6
2010,New Jersey,NJ,7.25,8.6,7.25,8.6,7.25,8.6
2010,New Mexico,NM,7.5,8.9,7.25,8.6,7.5,8.9
2010,New York,NY,7.25,8.6,7.25,8.6,7.25,8.6
2010,North Carolina,NC,7.25,8.6,7.25,8.6,7.25,8.6
2010,North Dakota,ND,7.25,8.6,7.25,8.6,7.25,8.6
2010,Ohio,OH,7.3,8.66,7.25,8.6,7.3,8.66
2010,Oklahoma,OK,2,2.37,7.25,8.6,7.25,8.6
2010,Oregon,OR,8.4,9.96,7.25,8.6,8.4,9.96
2010,Pennsylvania,PA,7.25,8.6,7.25,8.6,7.25,8.6
2010,Puerto Rico,None,0,0,7.25,8.6,7.25,8.6
2010,Rhode Island,RI,7.4,8.78,7.25,8.6,7.4,8.78
2010,South Carolina,SC,0,0,7.25,8.6,7.25,8.6
2010,South Dakota,SD,7.25,8.6,7.25,8.6,7.25,8.6
2010,Tennessee,TN,0,0,7.25,8.6,7.25,8.6
2010,Texas,TX,7.25,8.6,7.25,8.6,7.25,8.6
2010,U.S. Virgin Islands,None,4.3,5.1,7.25,8.6,7.25,8.6
2010,Utah,UT,7.25,8.6,7.25,8.6,7.25,8.6
2010,Vermont,VT,8.06,9.56,7.25,8.6,8.06,9.56
2010,Virginia,VA,7.25,8.6,7.25,8.6,7.25,8.6
2010,Washington,WA,8.55,10.14,7.25,8.6,8.55,10.14
2010,West Virginia,WV,7.25,8.6,7.25,8.6,7.25,8.6
2010,Wisconsin,WI,7.25,8.6,7.25,8.6,7.25,8.6
2010,Wyoming,WY,5.15,6.11,7.25,8.6,7.25,8.6
2011,Alabama,AL,0,0,7.25,8.34,7.25,8.34
2011,Alaska,AK,7.75,8.91,7.25,8.34,7.75,8.91
2011,Arizona,AZ,7.35,8.45,7.25,8.34,7.35,8.45
2011,Arkansas,AR,6.25,7.19,7.25,8.34,7.25,8.34
2011,California,CA,8,9.2,7.25,8.34,8,9.2
2011,Colorado,CO,7.36,8.46,7.25,8.34,7.36,8.46
2011,Connecticut,CT,8.25,9.49,7.25,8.34,8.25,9.49
2011,Delaware,DE,7.25,8.34,7.25,8.34,7.25,8.34
2011,District of Columbia,DC,8.25,9.49,7.25,8.34,8.25,9.49
2011,Florida,FL,7.25,8.34,7.25,8.34,7.25,8.34
2011,Georgia,GA,5.15,5.92,7.25,8.34,7.25,8.34
2011,Guam,None,7.25,8.34,7.25,8.34,7.25,8.34
2011,Hawaii,HI,7.25,8.34,7.25,8.34,7.25,8.34
2011,Idaho,ID,7.25,8.34,7.25,8.34,7.25,8.34
2011,Illinois,IL,8.25,9.49,7.25,8.34,8.25,9.49
2011,Indiana,IN,7.25,8.34,7.25,8.34,7.25,8.34
2011,Iowa,IA,7.25,8.34,7.25,8.34,7.25,8.34
2011,Kansas,KS,7.25,8.34,7.25,8.34,7.25,8.34
2011,Kentucky,KY,7.25,8.34,7.25,8.34,7.25,8.34
2011,Louisiana,LA,0,0,7.25,8.34,7.25,8.34
2011,Maine,ME,7.5,8.62,7.25,8.34,7.5,8.62
2011,Maryland,MD,7.25,8.34,7.25,8.34,7.25,8.34
2011,Massachusetts,MA,8,9.2,7.25,8.34,8,9.2
2011,Michigan,MI,7.4,8.51,7.25,8.34,7.4,8.51
2011,Minnesota,MN,5.25,6.04,7.25,8.34,7.25,8.34
2011,Mississippi,MS,0,0,7.25,8.34,7.25,8.34
2011,Missouri,MO,7.25,8.34,7.25,8.34,7.25,8.34
2011,Montana,MT,4,4.6,7.25,8.34,7.25,8.34
2011,Nebraska,NE,7.25,8.34,7.25,8.34,7.25,8.34
2011,Nevada,NV,7.25,8.34,7.25,8.34,7.25,8.34
2011,New Hampshire,NH,7.25,8.34,7.25,8.34,7.25,8.34
2011,New Jersey,NJ,7.25,8.34,7.25,8.34,7.25,8.34
2011,New Mexico,NM,7.5,8.62,7.25,8.34,7.5,8.62
2011,New York,NY,7.25,8.34,7.25,8.34,7.25,8.34
2011,North Carolina,NC,7.25,8.34,7.25,8.34,7.25,8.34
2011,North Dakota,ND,7.25,8.34,7.25,8.34,7.25,8.34
2011,Ohio,OH,7.4,8.51,7.25,8.34,7.4,8.51
2011,Oklahoma,OK,2,2.3,7.25,8.34,7.25,8.34
2011,Oregon,OR,8.5,9.77,7.25,8.34,8.5,9.77
2011,Pennsylvania,PA,7.25,8.34,7.25,8.34,7.25,8.34
2011,Puerto Rico,None,0,0,7.25,8.34,7.25,8.34
2011,Rhode Island,RI,7.4,8.51,7.25,8.34,7.4,8.51
2011,South Carolina,SC,0,0,7.25,8.34,7.25,8.34
2011,South Dakota,SD,7.25,8.34,7.25,8.34,7.25,8.34
2011,Tennessee,TN,0,0,7.25,8.34,7.25,8.34
2011,Texas,TX,7.25,8.34,7.25,8.34,7.25,8.34
2011,U.S. Virgin Islands,None,4.3,4.94,7.25,8.34,7.25,8.34
2011,Utah,UT,7.25,8.34,7.25,8.34,7.25,8.34
2011,Vermont,VT,8.15,9.37,7.25,8.34,8.15,9.37
2011,Virginia,VA,7.25,8.34,7.25,8.34,7.25,8.34
2011,Washington,WA,8.67,9.97,7.25,8.34,8.67,9.97
2011,West Virginia,WV,7.25,8.34,7.25,8.34,7.25,8.34
2011,Wisconsin,WI,7.25,8.34,7.25,8.34,7.25,8.34
2011,Wyoming,WY,5.15,5.92,7.25,8.34,7.25,8.34
2012,Alabama,AL,0,0,7.25,8.17,7.25,8.17
2012,Alaska,AK,7.75,8.73,7.25,8.17,7.75,8.73
2012,Arizona,AZ,7.65,8.62,7.25,8.17,7.65,8.62
2012,Arkansas,AR,6.25,7.04,7.25,8.17,7.25,8.17
2012,California,CA,8,9.01,7.25,8.17,8,9.01
2012,Colorado,CO,7.64,8.61,7.25,8.17,7.64,8.61
2012,Connecticut,CT,8.25,9.29,7.25,8.17,8.25,9.29
2012,Delaware,DE,7.25,8.17,7.25,8.17,7.25,8.17
2012,District of Columbia,DC,8.25,9.29,7.25,8.17,8.25,9.29
2012,Florida,FL,7.67,8.64,7.25,8.17,7.67,8.64
2012,Georgia,GA,5.15,5.8,7.25,8.17,7.25,8.17
2012,Guam,None,7.25,8.17,7.25,8.17,7.25,8.17
2012,Hawaii,HI,7.25,8.17,7.25,8.17,7.25,8.17
2012,Idaho,ID,7.25,8.17,7.25,8.17,7.25,8.17
2012,Illinois,IL,8.25,9.29,7.25,8.17,8.25,9.29
2012,Indiana,IN,7.25,8.17,7.25,8.17,7.25,8.17
2012,Iowa,IA,7.25,8.17,7.25,8.17,7.25,8.17
2012,Kansas,KS,7.25,8.17,7.25,8.17,7.25,8.17
2012,Kentucky,KY,7.25,8.17,7.25,8.17,7.25,8.17
2012,Louisiana,LA,0,0,7.25,8.17,7.25,8.17
2012,Maine,ME,7.5,8.45,7.25,8.17,7.5,8.45
2012,Maryland,MD,7.25,8.17,7.25,8.17,7.25,8.17
2012,Massachusetts,MA,8,9.01,7.25,8.17,8,9.01
2012,Michigan,MI,7.4,8.34,7.25,8.17,7.4,8.34
2012,Minnesota,MN,5.25,5.91,7.25,8.17,7.25,8.17
2012,Mississippi,MS,0,0,7.25,8.17,7.25,8.17
2012,Missouri,MO,7.25,8.17,7.25,8.17,7.25,8.17
2012,Montana,MT,4,4.51,7.25,8.17,7.25,8.17
2012,Nebraska,NE,7.25,8.17,7.25,8.17,7.25,8.17
2012,Nevada,NV,7.25,8.17,7.25,8.17,7.25,8.17
2012,New Hampshire,NH,7.25,8.17,7.25,8.17,7.25,8.17
2012,New Jersey,NJ,7.25,8.17,7.25,8.17,7.25,8.17
2012,New Mexico,NM,7.5,8.45,7.25,8.17,7.5,8.45
2012,New York,NY,7.25,8.17,7.25,8.17,7.25,8.17
2012,North Carolina,NC,7.25,8.17,7.25,8.17,7.25,8.17
2012,North Dakota,ND,7.25,8.17,7.25,8.17,7.25,8.17
2012,Ohio,OH,7.7,8.67,7.25,8.17,7.7,8.67
2012,Oklahoma,OK,2,2.25,7.25,8.17,7.25,8.17
2012,Oregon,OR,8.8,9.91,7.25,8.17,8.8,9.91
2012,Pennsylvania,PA,7.25,8.17,7.25,8.17,7.25,8.17
2012,Puerto Rico,None,0,0,7.25,8.17,7.25,8.17
2012,Rhode Island,RI,7.4,8.34,7.25,8.17,7.4,8.34
2012,South Carolina,SC,0,0,7.25,8.17,7.25,8.17
2012,South Dakota,SD,7.25,8.17,7.25,8.17,7.25,8.17
2012,Tennessee,TN,0,0,7.25,8.17,7.25,8.17
2012,Texas,TX,7.25,8.17,7.25,8.17,7.25,8.17
2012,U.S. Virgin Islands,None,4.3,4.84,7.25,8.17,7.25,8.17
2012,Utah,UT,7.25,8.17,7.25,8.17,7.25,8.17
2012,Vermont,VT,8.46,9.53,7.25,8.17,8.46,9.53
2012,Virginia,VA,7.25,8.17,7.25,8.17,7.25,8.17
2012,Washington,WA,9.04,10.18,7.25,8.17,9.04,10.18
2012,West Virginia,WV,7.25,8.17,7.25,8.17,7.25,8.17
2012,Wisconsin,WI,7.25,8.17,7.25,8.17,7.25,8.17
2012,Wyoming,WY,5.15,5.8,7.25,8.17,7.25,8.17
2013,Alabama,AL,0,0,7.25,8.05,7.25,8.05
2013,Alaska,AK,7.75,8.61,7.25,8.05,7.75,8.61
2013,Arizona,AZ,7.8,8.66,7.25,8.05,7.8,8.66
2013,Arkansas,AR,6.25,6.94,7.25,8.05,7.25,8.05
2013,California,CA,8,8.88,7.25,8.05,8,8.88
2013,Colorado,CO,7.78,8.64,7.25,8.05,7.78,8.64
2013,Connecticut,CT,8.25,9.16,7.25,8.05,8.25,9.16
2013,Delaware,DE,7.25,8.05,7.25,8.05,7.25,8.05
2013,District of Columbia,DC,8.25,9.16,7.25,8.05,8.25,9.16
2013,Florida,FL,7.79,8.65,7.25,8.05,7.79,8.65
2013,Georgia,GA,5.15,5.72,7.25,8.05,7.25,8.05
2013,Guam,None,7.25,8.05,7.25,8.05,7.25,8.05
2013,Hawaii,HI,7.25,8.05,7.25,8.05,7.25,8.05
2013,Idaho,ID,7.25,8.05,7.25,8.05,7.25,8.05
2013,Illinois,IL,8.25,9.16,7.25,8.05,8.25,9.16
2013,Indiana,IN,7.25,8.05,7.25,8.05,7.25,8.05
2013,Iowa,IA,7.25,8.05,7.25,8.05,7.25,8.05
2013,Kansas,KS,7.25,8.05,7.25,8.05,7.25,8.05
2013,Kentucky,KY,7.25,8.05,7.25,8.05,7.25,8.05
2013,Louisiana,LA,0,0,7.25,8.05,7.25,8.05
2013,Maine,ME,7.5,8.33,7.25,8.05,7.5,8.33
2013,Maryland,MD,7.25,8.05,7.25,8.05,7.25,8.05
2013,Massachusetts,MA,8,8.88,7.25,8.05,8,8.88
2013,Michigan,MI,7.4,8.22,7.25,8.05,7.4,8.22
2013,Minnesota,MN,5.25,5.83,7.25,8.05,7.25,8.05
2013,Mississippi,MS,0,0,7.25,8.05,7.25,8.05
2013,Missouri,MO,7.35,8.16,7.25,8.05,7.35,8.16
2013,Montana,MT,4,4.44,7.25,8.05,7.25,8.05
2013,Nebraska,NE,7.25,8.05,7.25,8.05,7.25,8.05
2013,Nevada,NV,7.25,8.05,7.25,8.05,7.25,8.05
2013,New Hampshire,NH,7.25,8.05,7.25,8.05,7.25,8.05
2013,New Jersey,NJ,7.25,8.05,7.25,8.05,7.25,8.05
2013,New Mexico,NM,7.5,8.33,7.25,8.05,7.5,8.33
2013,New York,NY,7.25,8.05,7.25,8.05,7.25,8.05
2013,North Carolina,NC,7.25,8.05,7.25,8.05,7.25,8.05
2013,North Dakota,ND,7.25,8.05,7.25,8.05,7.25,8.05
2013,Ohio,OH,7.85,8.72,7.25,8.05,7.85,8.72
2013,Oklahoma,OK,2,2.22,7.25,8.05,7.25,8.05
2013,Oregon,OR,8.95,9.94,7.25,8.05,8.95,9.94
2013,Pennsylvania,PA,7.25,8.05,7.25,8.05,7.25,8.05
2013,Puerto Rico,None,0,0,7.25,8.05,7.25,8.05
2013,Rhode Island,RI,7.75,8.61,7.25,8.05,7.75,8.61
2013,South Carolina,SC,0,0,7.25,8.05,7.25,8.05
2013,South Dakota,SD,7.25,8.05,7.25,8.05,7.25,8.05
2013,Tennessee,TN,0,0,7.25,8.05,7.25,8.05
2013,Texas,TX,7.25,8.05,7.25,8.05,7.25,8.05
2013,U.S. Virgin Islands,None,4.3,4.77,7.25,8.05,7.25,8.05
2013,Utah,UT,7.25,8.05,7.25,8.05,7.25,8.05
2013,Vermont,VT,8.6,9.55,7.25,8.05,8.6,9.55
2013,Virginia,VA,7.25,8.05,7.25,8.05,7.25,8.05
2013,Washington,WA,9.19,10.2,7.25,8.05,9.19,10.2
2013,West Virginia,WV,7.25,8.05,7.25,8.05,7.25,8.05
2013,Wisconsin,WI,7.25,8.05,7.25,8.05,7.25,8.05
2013,Wyoming,WY,5.15,5.72,7.25,8.05,7.25,8.05
2014,Alabama,AL,0,0,7.25,7.92,7.25,7.92
2014,Alaska,AK,7.75,8.47,7.25,7.92,7.75,8.47
2014,Arizona,AZ,7.9,8.63,7.25,7.92,7.9,8.63
2014,Arkansas,AR,6.25,6.83,7.25,7.92,7.25,7.92
2014,California,CA,9,9.83,7.25,7.92,9,9.83
2014,Colorado,CO,8,8.74,7.25,7.92,8,8.74
2014,Connecticut,CT,8.7,9.51,7.25,7.92,8.7,9.51
2014,Delaware,DE,7.75,8.47,7.25,7.92,7.75,8.47
2014,District of Columbia,DC,9.5,10.38,7.25,7.92,9.5,10.38
2014,Florida,FL,7.93,8.66,7.25,7.92,7.93,8.66
2014,Georgia,GA,5.15,5.63,7.25,7.92,7.25,7.92
2014,Guam,None,7.25,7.92,7.25,7.92,7.25,7.92
2014,Hawaii,HI,7.25,7.92,7.25,7.92,7.25,7.92
2014,Idaho,ID,7.25,7.92,7.25,7.92,7.25,7.92
2014,Illinois,IL,8.25,9.01,7.25,7.92,8.25,9.01
2014,Indiana,IN,7.25,7.92,7.25,7.92,7.25,7.92
2014,Iowa,IA,7.25,7.92,7.25,7.92,7.25,7.92
2014,Kansas,KS,7.25,7.92,7.25,7.92,7.25,7.92
2014,Kentucky,KY,7.25,7.92,7.25,7.92,7.25,7.92
